respondent_id,level,format,experience,story,question,question_type,response_text,response_length_words,anchor_local,anchor_global,anchor_causal,anchor_mean_themes,anchor_theme_loyalty,anchor_theme_empathy,anchor_theme_peer_pressure,anchor_theme_kindness,keyword_composite,sim_WAYPOINT0,sim_WAYPOINT1,sim_WAYPOINT2,sim_WAYPOINT3,prediction_top_sim,prediction_margin,predicted_waypoint,semantic_quality,has_semantic_score,overall_composite,anchor_theme_loyalty_vs_honesty,anchor_theme_friendship,anchor_theme_integrity,anchor_theme_peer_loyalty,anchor_theme_temptation,anchor_theme_honesty,anchor_theme_consequences,anchor_theme_greed
R0029,WAYPOINT3,text,little,stealing,q1,inference,"He kept it because the wallet had exactly $300. His dad told him no about the new bike, so he decided to steal the money because he really wanted it and got greedy.",33,0.6,0.5,0.55,0.25,,,,,0.505,0.4964,0.8205,0.7837,0.7791,0.8205,0.0368,,0.547,True,0.5302,,,,,0.0,0.0,0.0,1.0
R0029,WAYPOINT3,text,little,stealing,q2,metacognitive,"The story says he looked in the wallet and said he could buy the red bike. Also, I know that people sometimes steal things when they are mad they can't afford something themselves.",33,0.2,0.25,0.0,0.0,,,,,0.1125,0.3333,0.7314,0.5039,0.7097,0.7314,0.0217,,0.566,True,0.3846,,,,,0.0,0.0,0.0,0.0
R0029,WAYPOINT3,text,little,stealing,q3,inference,You shouldn't steal from people or lie just because you are mad you didn't get a present you wanted.,19,0.0,0.5,0.0833,0.5,,,,,0.2292,0.4177,0.7263,0.6563,0.6206,0.7263,0.07,WAYPOINT1,0.5371,True,0.4139,,,,,1.0,1.0,0.0,0.0
R0029,WAYPOINT3,text,little,stealing,q4,metacognitive,"Billy was mad his parents said no, so he lied to the lady about finding her wallet. Taking stuff that belongs to someone else is stealing, which is always a bad thing to do in real life.",37,0.6,0.5,0.55,0.0,,,,,0.4675,0.3969,0.7873,0.5978,0.7956,0.7956,0.0083,,0.5651,True,0.5261,,,,,0.0,0.0,0.0,0.0
R0030,WAYPOINT3,text,lot,cat,q1,inference,"Bruno kept the cat because he realized the animal actually cared about his feelings when he was crying, which made it a much better companion than the boys mocking them.",30,0.4,0.0,0.2,0.25,0.0,0.0,0.0,1.0,0.2075,0.5024,0.7227,0.7056,0.8892,0.8892,0.1665,WAYPOINT3,0.5676,True,0.4236,,,,,,,,
R0030,WAYPOINT3,text,lot,cat,q2,metacognitive,"In the text, the cat tries to comfort Bruno on the bench, and later Bruno calls him a 'real friend' in the rain. I know from life experience that the unconditional loyalty of a pet is far more valuable than hanging out with toxic peers who threaten to exclude you.",50,0.8,0.4,0.4,0.5,1.0,0.0,1.0,0.0,0.515,0.495,0.7036,0.5552,0.7811,0.7811,0.0775,WAYPOINT3,0.5467,True,0.534,,,,,,,,
R0030,WAYPOINT3,text,lot,cat,q3,inference,The main lesson is that you should value genuine friendship and compassion over trying to fit in with a cruel crowd.,21,0.0,0.6,0.2,0.5,0.0,1.0,1.0,0.0,0.295,0.5285,0.6828,0.8369,0.7006,0.8369,0.1363,WAYPOINT2,0.5406,True,0.4424,,,,,,,,
R0030,WAYPOINT3,text,lot,cat,q4,metacognitive,"I thought of this because Bruno ultimately chooses to adopt the cold, wet cat instead of playing basketball with the bullies. In the real world, people who only accept you if you act mean aren't true friends, but those who comfort you unconditionally definitely are.",45,0.8,0.2,0.5,0.25,0.0,0.0,1.0,0.0,0.4625,0.4103,0.7413,0.5436,0.7827,0.7827,0.0414,,0.5618,True,0.5221,,,,,,,,
R0030,WAYPOINT3,text,lot,lying,q1,inference,"Sarah doesn't tell the teacher because she feels a strong sense of loyalty to Rachel since they have been best friends since they were toddlers. Even though she knows cheating is wrong, she doesn't want to betray her close friend and risk ruining their relationship by snitching.",47,0.6,0.6,0.2,0.75,,,,,0.4825,0.5329,0.8151,0.851,0.8915,0.8915,0.0405,,0.5599,True,0.5289,0.0,1.0,1.0,1.0,,,,
R0030,WAYPOINT3,text,lot,lying,q2,metacognitive,"In the story, Rachel specifically whispers, 'I'm your best friend' to guilt-trip Sarah into staying quiet. I know from real-world situations that friendship loyalty often pushes people to cover up bad behavior, because losing a lifelong friend feels worse in the moment than lying to an authority figure.",48,0.4,0.6,0.5,0.75,,,,,0.5375,0.3703,0.8248,0.6907,0.8229,0.8248,0.0019,,0.5753,True,0.5602,0.0,1.0,1.0,1.0,,,,
R0030,WAYPOINT3,text,lot,lying,q3,inference,"A valuable lesson is that true friends shouldn't put you in difficult moral dilemmas just to cover up their own lazy mistakes. Rachel didn't study and decided to cheat, but then she unfairly used their lifelong friendship as leverage to force Sarah into lying to the teacher.",47,0.2,0.8,0.3333,0.75,,,,,0.4792,0.4747,0.7905,0.7414,0.8556,0.8556,0.0651,WAYPOINT3,0.5637,True,0.5299,0.0,1.0,1.0,1.0,,,,
R0030,WAYPOINT3,text,lot,lying,q4,metacognitive,"The text shows Rachel blatantly using their toddler-years friendship as an excuse when she gets caught copying the boy's test. From my own perspective, a healthy friendship relies on mutual respect, so manipulating a friend to compromise their integrity isn't how genuine friends behave.",44,0.6,0.6,0.6,0.75,,,,,0.6225,0.3709,0.6194,0.5621,0.7096,0.7096,0.0902,WAYPOINT3,0.5706,True,0.5914,1.0,1.0,1.0,0.0,,,,
R0030,WAYPOINT3,text,lot,stealing,q1,inference,"Billy kept the lady's wallet because it contained exactly $300, which was the price of the new bike he wanted. Since his parents refused to buy it for him, his intense desire for the bike blinded his sense of right and wrong, causing him to steal.",46,0.6,0.5,0.3667,0.5,,,,,0.4783,0.4798,0.8491,0.8881,0.8835,0.8881,0.0046,,0.5672,True,0.5316,,,,,0.0,0.0,1.0,1.0
R0030,WAYPOINT3,text,lot,stealing,q2,metacognitive,"The text states that the beautiful bike cost $300 and his dad said no to his request. From my own understanding of human nature, when people are upset and suddenly face a strong temptation, they can easily give in to greed and make dishonest choices like lying to the lady.",50,0.6,1.0,0.0,1.0,,,,,0.55,0.3481,0.6499,0.6681,0.6836,0.6836,0.0155,,0.5727,True,0.5636,,,,,1.0,1.0,1.0,1.0
R0030,WAYPOINT3,text,lot,stealing,q3,inference,The primary lesson is that you shouldn't let materialism and temporary anger push you into committing unethical acts like theft.,20,0.0,0.25,0.0,0.0,,,,,0.0625,0.556,0.824,0.7905,0.7028,0.824,0.0335,,0.5236,True,0.3392,,,,,0.0,0.0,0.0,0.0
R0030,WAYPOINT3,text,lot,stealing,q4,metacognitive,"In the story, Billy's frustration over not getting the expensive bike directly leads him to lie to the lady and take her money. In the real world, stealing to satisfy your own selfish wants is deeply wrong, and acting out of jealousy usually means you end up hurting innocent people.",50,0.2,0.5,0.1167,0.75,,,,,0.3283,0.4626,0.6968,0.6614,0.7972,0.7972,0.1004,WAYPOINT3,0.5616,True,0.4683,,,,,0.0,1.0,1.0,1.0
R0031,WAYPOINT3,comic,little,cat,q1,inference,"I think he kept the cat because he saw it was sad in the rain, and he wanted to be a real friend back.",24,0.4,0.4,0.2667,0.75,0.0,1.0,1.0,1.0,0.4058,0.5893,0.8664,0.8158,0.7173,0.8664,0.0506,WAYPOINT1,0.5186,True,0.4735,,,,,,,,
R0031,WAYPOINT3,comic,little,cat,q2,metacognitive,"The story showed the cat sitting by him when he was crying. In real life, when someone helps you when you're sad, you want to stand up for them when they get picked on.",34,0.4,0.4,0.1333,0.5,0.0,0.0,1.0,1.0,0.3217,0.4953,0.7585,0.6292,0.7197,0.7585,0.0388,,0.5348,True,0.4496,,,,,,,,
R0031,WAYPOINT3,comic,little,cat,q3,inference,"Um, maybe the lesson is to not listen to bullies and just be a good friend.",16,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6302,0.648,0.7794,0.6215,0.7794,0.1314,WAYPOINT2,0.5065,True,0.3439,,,,,,,,
R0031,WAYPOINT3,comic,little,cat,q4,metacognitive,"Well, the boy adopted the cat even when the other kids said he couldn't play basketball. Like in real life, doing the right thing is more important than just fitting in with mean people.",34,0.2,0.4,0.1,0.5,1.0,0.0,1.0,0.0,0.26,0.4071,0.6886,0.6099,0.6784,0.6886,0.0102,,0.5514,True,0.4348,,,,,,,,
R0031,WAYPOINT3,comic,little,lying,q1,inference,"Um, Sarah didn't tell because Rachel has been her best friend since they were toddlers. Usually, you don't want to snitch on your best friend because it gets them in big trouble.",32,0.4,0.2,0.1,0.25,,,,,0.2225,0.5724,0.9115,0.8817,0.8508,0.9115,0.0298,,0.5417,True,0.414,0.0,1.0,0.0,0.0,,,,
R0031,WAYPOINT3,comic,little,lying,q2,metacognitive,"In the comic Rachel whispers 'don't tell on me.' I just know from real life that it's really hard to tell on your friends, because they might get mad at you or not be your friend anymore.",37,0.4,0.4,0.4,0.5,,,,,0.415,0.3593,0.6692,0.661,0.6647,0.6692,0.0045,,0.5643,True,0.5046,1.0,0.0,0.0,1.0,,,,
R0031,WAYPOINT3,comic,little,lying,q3,inference,"Maybe a lesson is that you shouldn't cheat, because it makes your friends have to lie for you to the teacher.",21,0.2,0.2,0.2,0.25,,,,,0.2075,0.6043,0.8477,0.7479,0.7508,0.8477,0.0968,WAYPOINT1,0.5192,True,0.3945,0.0,0.0,0.0,1.0,,,,
R0031,WAYPOINT3,comic,little,lying,q4,metacognitive,"Well, Rachel didn't study and copied, and then Sarah had to tell Ms. Craig nothing was wrong. I think in real life it's unfair to make your friends feel bad by pulling them into your own mistakes.",37,0.4,0.4,0.1333,0.5,,,,,0.3217,0.3933,0.7106,0.5869,0.7047,0.7106,0.0058,,0.5564,True,0.4625,0.0,0.0,1.0,1.0,,,,
R0031,WAYPOINT3,comic,little,stealing,q1,inference,"He kept it because his parents said no to the new bike, and he saw 300 dollars in the wallet. Sometimes when kids are mad and really want something, they just take it even if it's wrong.",37,0.6,0.25,0.1417,0.75,,,,,0.3746,0.5003,0.8687,0.8289,0.7892,0.8687,0.0398,,0.5461,True,0.4775,,,,,1.0,0.0,1.0,1.0
R0031,WAYPOINT3,comic,little,stealing,q2,metacognitive,"In the story he gets mad at his parents and then sees the exact money for the red bike. Also, I know that people sometimes make bad choices and steal when they are upset.",34,0.2,0.25,0.0,0.0,,,,,0.1125,0.3528,0.6532,0.5218,0.6919,0.6919,0.0387,,0.5665,True,0.3849,,,,,0.0,0.0,0.0,0.0
R0031,WAYPOINT3,comic,little,stealing,q3,inference,"Umm, maybe that you shouldn't steal or lie just because you can't get what you want.",16,0.0,0.5,0.0833,0.5,,,,,0.2292,0.5317,0.7652,0.7258,0.6641,0.7652,0.0394,,0.5222,True,0.405,,,,,1.0,1.0,0.0,0.0
R0031,WAYPOINT3,comic,little,stealing,q4,metacognitive,"Well, the comic shows him lying to the lady so he can buy the bike. But in real life, taking somebody else's money is a bad thing to do because that lady probably needed her money.",36,0.2,0.5,0.35,0.25,,,,,0.335,0.4011,0.5789,0.5392,0.5876,0.5876,0.0087,,0.5411,True,0.4587,,,,,0.0,1.0,0.0,0.0
R0032,WAYPOINT3,text,none,cat,q1,inference,"He keep the cat cause it was a real friend. The cat help him when he cry, and the boys was just mean.",23,0.4,0.2,0.0,0.25,0.0,0.0,0.0,1.0,0.1875,0.5502,0.8395,0.8064,0.7154,0.8395,0.0331,,0.5265,True,0.3909,,,,,,,,
R0032,WAYPOINT3,text,none,cat,q2,metacognitive,The story say the cat sit with him crying. I know real friends dont laugh at you. So cat is better friend than them.,24,0.2,0.2,0.0667,0.0,0.0,0.0,0.0,0.0,0.1233,0.5153,0.7724,0.6043,0.6593,0.7724,0.1132,WAYPOINT1,0.5172,True,0.3596,,,,,,,,
R0032,WAYPOINT3,text,none,cat,q3,inference,Pick nice friends over mean bullies.,6,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0375,0.3417,0.4656,0.6419,0.5066,0.6419,0.1354,,0.5572,True,0.3493,,,,,,,,
R0032,WAYPOINT3,text,none,cat,q4,metacognitive,"Bruno gave up basketball to keep the sad cat. Cause in real life playing games with mean kids is bad, having a nice friend is better.",26,0.6,0.4,0.1667,0.5,0.0,0.0,1.0,1.0,0.3833,0.37,0.7118,0.5027,0.727,0.727,0.0153,,0.5622,True,0.4906,,,,,,,,
R0032,WAYPOINT3,text,none,lying,q1,inference,She wants to keep her friend. Rachel told her shhh we are best friends. You don't tell on friends or they hate you.,23,0.6,0.0,0.1,0.5,,,,,0.26,0.5991,0.8288,0.7302,0.7743,0.8288,0.0546,WAYPOINT1,0.5243,True,0.4186,0.0,1.0,0.0,1.0,,,,
R0032,WAYPOINT3,text,none,lying,q2,metacognitive,The story says Rachel whispered that she is her best friend. I know if you get a friend in trouble they will not be your friend anymore.,27,0.4,0.2,0.1,0.25,,,,,0.2225,0.3532,0.8334,0.706,0.7515,0.8334,0.0819,WAYPOINT1,0.5673,True,0.4294,0.0,1.0,0.0,0.0,,,,
R0032,WAYPOINT3,text,none,lying,q3,inference,I guess study for your tests. Rachel didn't study so she copied. It is bad to make your friends lie for you.,22,0.2,0.2,0.0667,0.25,,,,,0.1608,0.4212,0.7709,0.5713,0.6575,0.7709,0.1133,WAYPOINT1,0.5351,True,0.3854,0.0,0.0,0.0,1.0,,,,
R0032,WAYPOINT3,text,none,lying,q4,metacognitive,Because Rachel said she didn't study in the story. Then she cheated and told Sarah not to tell. In real life it's mean to make your best friend lie to a teacher.,32,0.4,0.4,0.1333,0.25,,,,,0.2842,0.442,0.7208,0.5315,0.7307,0.7307,0.0099,,0.5465,True,0.4416,0.0,1.0,0.0,0.0,,,,
R0032,WAYPOINT3,text,none,stealing,q1,inference,He kept it to buy the $300 bike. His dad said no to a new bike. Sometimes people steal money to buy stuff they really want.,26,0.4,0.25,0.0,0.25,,,,,0.2,0.5064,0.8179,0.8026,0.7546,0.8179,0.0153,,0.5422,True,0.4053,,,,,0.0,0.0,0.0,1.0
R0032,WAYPOINT3,text,none,stealing,q2,metacognitive,The story says he saw $300 in the wallet and thought about the red bike. I guess I know kids do bad things when they want a toy really bad.,30,0.4,0.25,0.0,0.5,,,,,0.2375,0.3199,0.7263,0.5109,0.6592,0.7263,0.0671,WAYPOINT1,0.5604,True,0.4312,,,,,1.0,0.0,0.0,1.0
R0032,WAYPOINT3,text,none,stealing,q3,inference,Don't be greedy and steal. Even if you want a expensive bike.,12,0.2,0.0,0.0,0.25,,,,,0.0875,0.3838,0.6662,0.6163,0.6173,0.6662,0.0489,,0.5475,True,0.3635,,,,,0.0,0.0,0.0,1.0
R0032,WAYPOINT3,text,none,stealing,q4,metacognitive,"He lied to the lady about her wallet in the story. Stealing is a crime in real life, you should just save up your own money.",26,0.2,0.5,0.1167,0.5,,,,,0.2908,0.4874,0.6531,0.6221,0.6701,0.6701,0.017,,0.5354,True,0.4376,,,,,1.0,1.0,0.0,0.0
